*,AA,KK,QQ,JJ,TT,99,88,AKs,77,AQs,AJs,AKo,ATs,AQo,AJo,KQs,66,A9s,ATo,KJs,A8s,KTs,KQo,A7s,A9o,KJo,55,QJs,K9s,A5s,A6s,A8o,KTo,QTs,A4s,A7o,K8s,A3s,QJo,K9o,A5o,A6o,Q9s,K7s,JTs,A2s,QTo,44,A4o,K6s,K8o,Q8s,A3o,K5s,J9s,Q9o,JTo,K7o,A2o,K4s,Q7s,K6o,K3s,T9s,J8s,33,Q6s,Q8o,K5o,J9o,K2s,Q5s,T8s,K4o,J7s,Q4s,Q7o,T9o,J8o,K3o,Q6o,Q3s,98s,T7s,J6s,K2o,22,Q2s,Q5o,J5s,T8o,J7o,Q4o,97s,J4s,T6s,J3s,Q3o,98o,87s,T7o,J6o,96s,J2s,Q2o,T5s,J5o,T4s,97o,86s,J4o,T6o,95s,T3s,76s,J3o,87o,T2s,85s,96o,J2o,T5o,94s,75s,T4o,93s,86o,65s,84s,95o,T3o,92s,76o,74s,T2o,54s,85o,64s,83s,94o,75o,82s,73s,93o,65o,53s,63s,84o,92o,43s,74o,72s,54o,64o,52s,62s,83o,42s,82o,73o,53o,63o,32s,43o,72o,52o,62o,42o,32o
85o,-0.684818,-0.687628,-0.685242,-0.689792,-0.695826,-0.71833,-0.79218,-0.327724,-0.409012,-0.32693,-0.33172,-0.2935,-0.33802,-0.292954,-0.298446,-0.33716,-0.39644,-0.33041,-0.30525,-0.336368,-0.483196,-0.342668,-0.30348,-0.272432,-0.298094,-0.302946,-0.317522,-0.348126,-0.333938,-0.46641,-0.267512,-0.462982,-0.30975,-0.354426,-0.218428,-0.2358,-0.468926,-0.202358,-0.315954,-0.301372,-0.440508,-0.230486,-0.34558,-0.272576,-0.371156,-0.202338,-0.32276,-0.070868,-0.175368,-0.27257,-0.447806,-0.464438,-0.157116,-0.457586,-0.361148,-0.314258,-0.340938,-0.235676,-0.157016,-0.201294,-0.264112,-0.235678,-0.185224,-0.380562,-0.457666,-0.03867,-0.26986,-0.443602,-0.431298,-0.331184,-0.185204,-0.447054,-0.476752,-0.157014,-0.283042,-0.198584,-0.22683,-0.352056,-0.436982,-0.138762,-0.23308,-0.182514,-0.453038,-0.30086,-0.265872,-0.13866,-0.030232,-0.182494,-0.42063,-0.440286,-0.458124,-0.247234,-0.154414,-0.31123,-0.200132,-0.283692,-0.184062,-0.136162,-0.434192,-0.308898,-0.266424,-0.229134,-0.29406,-0.184042,-0.136062,-0.42557,-0.41411,-0.200436,-0.277438,-0.233446,-0.156434,-0.248326,-0.428148,-0.184366,0.061266,-0.138182,-0.27582,-0.184346,-0.04991,-0.259338,-0.138082,-0.398822,-0.186308,0.29261,-0.156826,-0.174282,-0.194908,0.264484,0.069394,-0.403378,-0.138574,-0.174262,0.123748,0.177982,-0.138474,0.25436,0,0.156942,0.08703,-0.143078,0.367478,0.088462,0.202958,-0.128882,0.337202,0.291408,0.181916,0.130714,-0.128782,0.209554,0.24965,0.227064,0.331474,0.227252,0.29365,0.206024,0.150538,0.22798,0.15204,0.276328,0.372222,0.25393,0.225394,0.283318,0.302204,0.374458,0.279806,0.303054,0.300918
64s,-0.582928,-0.583036,-0.583146,-0.59112,-0.588238,-0.593064,-0.611926,-0.246924,-0.635714,-0.248558,-0.256298,-0.195358,-0.255768,-0.197126,-0.205336,-0.255528,-0.662366,-0.251346,-0.205056,-0.263268,-0.253658,-0.262738,-0.20465,-0.25591,-0.200272,-0.212858,-0.328658,-0.27005,-0.258242,-0.220708,-0.383596,-0.203384,-0.212578,-0.26952,-0.36345,-0.20638,-0.251534,-0.14726,-0.220188,-0.207716,-0.169416,-0.35801,-0.264914,-0.255426,-0.284414,-0.131426,-0.219906,-0.22228,-0.336678,-0.37362,-0.201152,-0.258132,-0.092678,-0.201808,-0.278712,-0.21493,-0.235568,-0.205922,-0.075332,-0.354038,-0.253004,-0.347762,-0.129128,-0.28836,-0.266586,-0.006286,-0.363866,-0.208286,-0.149242,-0.22943,-0.117464,-0.201026,-0.275328,-0.327012,-0.260408,-0.344848,-0.20338,-0.240036,-0.217138,-0.073326,-0.337738,-0.128346,-0.289194,-0.26885,-0.35459,-0.060454,0.01804,-0.116682,-0.148474,-0.205098,-0.226786,-0.21111,-0.317568,-0.280824,-0.339882,-0.342994,-0.132418,-0.07256,-0.241498,-0.286262,-0.220442,-0.328306,-0.3507,-0.120754,-0.059688,-0.193866,-0.15283,-0.322884,-0.233166,-0.318018,-0.312792,-0.316616,-0.205232,-0.126812,-0.298924,-0.076914,-0.238966,-0.115148,-0.208694,-0.325736,-0.064042,-0.141166,-0.300246,-0.20199,-0.29526,-0.121132,-0.292152,-0.109966,-0.29339,-0.153246,-0.071272,-0.109468,-0.27319,-0.27504,-0.058398,0.21216,-0.156942,0,-0.09996,-0.271516,-0.149784,-0.093022,-0.089156,-0.065292,-0.066446,0.153126,0.066134,-0.265956,-0.052418,0.230804,-0.247888,-0.0625,0.280106,0.049982,0.177352,0.086202,-0.043702,0.244906,-0.03566,-0.03233,0.204116,0.12212,0.231108,0.30076,-0.004136,0.229776,0.144778,0.316918,0.285606
83s,-0.671018,-0.673574,-0.671402,-0.67563,-0.680428,-0.68426,-0.759856,-0.319184,-0.369202,-0.318654,-0.323358,-0.270658,-0.32904,-0.270378,-0.275642,-0.328206,-0.357156,-0.324168,-0.281948,-0.327676,-0.462122,-0.33238,-0.280076,-0.26251,-0.276932,-0.279808,-0.344262,-0.339494,-0.327434,-0.276512,-0.257692,-0.44299,-0.285072,-0.344198,-0.269444,-0.21152,-0.448138,-0.433744,-0.292702,-0.279976,-0.226248,-0.206354,-0.339142,-0.262444,-0.36068,-0.195122,-0.297968,-0.325502,-0.218438,-0.262436,-0.428114,-0.443502,-0.412548,-0.263022,-0.354526,-0.292758,-0.31565,-0.211188,-0.141234,-0.255956,-0.25448,-0.211168,-0.424936,-0.36946,-0.436728,-0.274046,-0.260096,-0.423812,-0.211798,-0.309278,-0.178256,-0.260682,-0.426036,-0.20399,-0.273132,-0.253616,-0.202974,-0.3253,-0.417244,-0.403356,-0.208974,-0.41498,-0.409786,-0.290656,-0.256324,-0.123316,-0.026182,-0.175916,-0.209604,-0.262324,-0.40652,-0.222848,-0.201796,-0.301858,-0.255256,-0.273848,-0.408404,-0.39329,-0.389794,-0.262906,-0.241504,-0.20524,-0.28505,-0.177556,-0.121124,-0.257514,-0.211636,-0.255862,-0.253424,-0.194086,-0.203828,-0.223896,-0.268716,-0.398158,0.062254,-0.386994,-0.228392,-0.178162,-0.13157,-0.235816,-0.123154,-0.206814,-0.245498,0.089156,-0.204772,-0.378932,-0.15434,0.072416,-0.070516,-0.218734,-0.376844,-0.172446,0.112472,0.116698,-0.1241,0.078526,-0.08703,0.09996,0,-0.194036,0.140624,0.052848,0.321236,-0.357066,0.122894,0.267384,0.29554,-0.020816,-0.118306,0.275804,0.169744,0.230344,0.129226,0.152012,0.183814,0.21011,0.050106,0.187042,0.109588,0.399714,0.341306,0.371866,0.315672,0.350636,0.28826,0.239112,0.266936,0.2427,0.393414
94o,-0.755014,-0.746538,-0.75134,-0.75703,-0.762216,-0.862249,-0.43821,-0.37932,-0.426284,-0.378526,-0.383314,-0.348312,-0.389146,-0.347778,-0.35327,-0.384644,-0.413292,-0.541506,-0.3599,-0.389432,-0.320756,-0.395264,-0.354352,-0.320748,-0.525348,-0.359844,-0.39935,-0.406324,-0.529474,-0.334246,-0.315828,-0.28582,-0.366474,-0.412156,-0.52191,-0.285832,-0.306766,-0.258536,-0.37819,-0.51271,-0.30018,-0.280518,-0.525198,-0.312512,-0.429596,-0.251446,-0.38482,-0.35531,-0.499916,-0.312506,-0.270662,-0.327018,-0.217278,-0.312324,-0.518604,-0.508742,-0.403736,-0.27692,-0.209248,-0.50476,-0.30985,-0.276924,-0.23302,-0.510132,-0.34689,-0.087624,-0.315378,-0.292486,-0.276764,-0.502308,-0.22593,-0.315196,-0.364424,-0.481936,-0.32972,-0.50057,-0.274396,-0.493876,-0.313874,-0.190138,-0.280364,-0.235892,-0.389668,-0.347254,-0.312434,-0.182108,-0.068002,-0.228802,-0.280204,-0.317786,-0.332746,-0.295782,-0.478152,-0.323412,-0.494842,-0.329968,-0.238482,-0.193578,-0.360102,0.023102,-0.314656,-0.277558,-0.253358,-0.231394,-0.185548,-0.313292,-0.283362,-0.483738,-0.289236,0.050332,-0.472768,-0.29643,-0.177842,-0.238736,0.032874,-0.196736,0.084792,-0.231648,0.078174,-0.21416,-0.188706,-0.278898,-0.049984,0.060718,-0.461686,0.002688,0.113618,0.043978,0.32708,-0.133076,-0.19738,0.008202,0.094938,0.29895,-0.18935,0.24717,0.143078,0.271516,0.194036,0,0.124396,0.189768,0.172986,0.059756,0.106488,0.12552,0.151868,0.40574,0.065944,0.28917,0.375454,0.19718,0.319728,0.345934,0.149714,0.176062,0.268492,0.32115,0.26412,0.246084,0.195428,0.223594,0.223224,0.369314,0.27206,0.221404,0.24957,0.403814,0.299142
75o,-0.65852,-0.652566,-0.661464,-0.658826,-0.664858,-0.686224,-0.713016,-0.302616,-0.758634,-0.310826,-0.310032,-0.266824,-0.316334,-0.275708,-0.275162,-0.312052,-0.395906,-0.307682,-0.281968,-0.31126,-0.3115,-0.31756,-0.276802,-0.460476,-0.273672,-0.276256,-0.296336,-0.32713,-0.30883,-0.4443,-0.250636,-0.278914,-0.283062,-0.333418,-0.205932,-0.438696,-0.303428,-0.194126,-0.293216,-0.274682,-0.416844,-0.213288,-0.319004,-0.443026,-0.345014,-0.178056,-0.30002,-0.064622,-0.162752,-0.24916,-0.269896,-0.31248,-0.14915,-0.428188,-0.329438,-0.285494,-0.312864,-0.420066,-0.130866,-0.182264,-0.43622,-0.211444,-0.170458,-0.349166,-0.3228,-0.038448,-0.254832,-0.279486,-0.399756,-0.297084,-0.154388,-0.425984,-0.340934,-0.137362,-0.429156,-0.187936,-0.413242,-0.318294,-0.290954,-0.12376,-0.217632,-0.17613,-0.351864,-0.447504,-0.245042,-0.105474,-0.006018,-0.16006,-0.397858,-0.412872,-0.310484,-0.406302,-0.143548,-0.42112,-0.183902,-0.262744,-0.172096,-0.129946,-0.322144,-0.411778,-0.42667,-0.207366,-0.272492,-0.156026,-0.111662,-0.398156,-0.384454,-0.184206,-0.399898,-0.27629,-0.13953,-0.22643,-0.400174,-0.1724,-0.230344,-0.125928,-0.391544,-0.15633,-0.39328,-0.236806,-0.107642,-0.369166,-0.16845,-0.04991,-0.139922,-0.161474,-0.240706,0.246476,-0.168034,-0.373092,-0.12632,-0.145404,-0.192562,0.067878,-0.108034,0.230912,-0.367478,0.149784,-0.140624,-0.124396,0,-0.128598,0.085368,-0.115708,0.317462,0.24515,0.174598,-0.123926,-0.097424,0.19749,0.128284,0.094512,0.305792,0.218558,0.282238,0.1997,-0.094682,0.222782,-0.080454,0.147946,0.32192,0.245058,0.220148,0.269334,0.1586,0.36274,0.271894,0.296358,0.294168
82s,-0.671032,-0.673588,-0.671416,-0.675644,-0.680442,-0.684274,-0.75987,-0.320136,-0.376898,-0.319606,-0.324312,-0.271674,-0.329994,-0.271394,-0.276658,-0.329158,-0.35802,-0.32512,-0.282964,-0.32863,-0.46463,-0.333334,-0.281092,-0.265712,-0.277948,-0.280824,-0.344086,-0.340448,-0.328386,-0.272408,-0.254474,-0.445636,-0.286088,-0.345152,-0.266108,-0.21487,-0.450566,-0.25904,-0.293718,-0.280992,-0.221854,-0.202874,-0.340096,-0.265648,-0.361632,-0.433744,-0.298984,-0.325324,-0.214868,-0.259428,-0.430678,-0.44585,-0.20701,-0.259038,-0.35548,-0.293774,-0.316666,-0.21454,-0.41236,-0.252738,-0.257682,-0.207942,-0.24567,-0.370414,-0.438994,-0.30555,-0.257088,-0.426292,-0.20753,-0.310294,-0.424936,-0.256698,-0.428224,-0.200546,-0.276334,-0.250398,-0.206324,-0.326316,-0.41964,-0.192688,-0.205748,-0.24333,-0.411892,-0.293858,-0.253316,-0.403168,-0.263488,-0.414978,-0.205336,-0.25834,-0.408834,-0.226198,-0.198352,-0.305062,-0.25204,-0.27084,-0.244972,-0.190494,-0.392026,-0.264412,-0.244856,-0.202016,-0.282042,-0.408404,-0.393102,-0.25353,-0.207368,-0.252644,-0.256774,-0.19551,-0.200382,-0.220672,-0.264732,-0.245576,0.04961,-0.192526,-0.22999,-0.398156,-0.132914,-0.23259,-0.386806,-0.202548,-0.241512,0.07728,-0.201328,-0.23986,-0.155854,0.065478,-0.071778,-0.214466,-0.19347,-0.378932,0.099658,0.104822,-0.376656,0.072566,-0.088462,0.093022,-0.052848,-0.189768,0.128598,0,0.132482,-0.187676,0.115918,0.10023,0.120684,-0.022164,-0.356878,0.108896,0.157716,0.348898,0.123256,0.145038,0.2941,0.323204,-0.001516,0.296726,0.050294,0.187002,0.152544,0.174324,0.305296,0.16192,0.429898,0.37045,0.40205,0.373454,0.382954
73s,-0.646248,-0.640704,-0.648914,-0.646506,-0.65026,-0.654092,-0.657968,-0.295356,-0.728632,-0.303096,-0.302566,-0.245944,-0.30727,-0.254154,-0.253874,-0.304378,-0.356536,-0.302398,-0.259138,-0.303848,-0.30853,-0.308554,-0.255362,-0.441236,-0.25412,-0.255082,-0.344116,-0.318898,-0.303606,-0.260614,-0.241794,-0.26066,-0.260346,-0.31837,-0.254314,-0.420486,-0.300718,-0.413454,-0.2709,-0.25525,-0.210156,-0.190264,-0.312336,-0.42435,-0.330032,-0.17183,-0.270632,-0.325906,-0.20317,-0.240434,-0.252112,-0.309374,-0.3907,-0.24102,-0.322902,-0.26438,-0.283368,-0.402448,-0.116834,-0.23472,-0.417416,-0.188634,-0.397998,-0.337368,-0.31983,-0.256468,-0.245758,-0.261162,-0.189264,-0.275954,-0.148858,-0.246344,-0.333392,-0.18228,-0.410358,-0.240044,-0.395506,-0.291508,-0.272624,-0.374268,-0.19431,-0.395456,-0.342576,-0.398964,-0.236542,-0.092476,-0.00384,-0.154182,-0.19494,-0.242752,-0.287216,-0.388628,-0.187954,-0.380202,-0.236452,-0.25318,-0.383076,-0.372066,-0.297108,-0.383742,-0.377166,-0.184774,-0.264572,-0.15059,-0.098152,-0.236964,-0.191426,-0.23608,-0.35777,-0.269526,-0.184442,-0.202518,-0.248358,-0.371882,-0.191558,-0.359426,-0.36235,-0.150218,-0.253312,-0.21464,-0.094638,-0.185562,-0.225138,-0.1292,-0.184342,-0.35311,-0.219914,0.06167,-0.230092,-0.197684,-0.348236,-0.144692,-0.152514,-0.068366,-0.09454,0.067144,-0.202958,0.089156,-0.321236,-0.172986,-0.085368,-0.132482,0,-0.328936,0.11094,0.24854,0.27719,-0.17826,-0.088948,0.25104,-0.019378,0.069642,0.116588,0.139996,0.178054,0.20416,-0.295246,0.181164,-0.076034,0.050106,0.320778,0.3519,0.30216,0.323662,0.127874,0.232148,0.25977,0.235616,0.379574
93o,-0.755114,-0.746638,-0.75144,-0.75713,-0.762314,-0.862303,-0.446682,-0.380258,-0.427286,-0.379464,-0.384254,-0.349288,-0.390086,-0.348754,-0.354246,-0.385582,-0.413152,-0.54403,-0.360876,-0.390372,-0.324298,-0.396202,-0.355328,-0.317666,-0.52794,-0.36082,-0.399212,-0.407264,-0.531916,-0.330908,-0.311704,-0.289606,-0.36745,-0.413094,-0.323654,-0.28244,-0.310308,-0.522032,-0.379166,-0.515218,-0.296506,-0.275986,-0.527558,-0.30943,-0.430534,-0.252386,-0.385796,-0.378754,-0.288304,-0.30838,-0.274448,-0.330562,-0.499932,-0.308986,-0.520882,-0.511168,-0.404712,-0.273528,-0.210242,-0.301732,-0.306768,-0.272394,-0.50488,-0.51233,-0.350432,-0.344762,-0.311252,-0.296272,-0.273092,-0.50465,-0.226988,-0.311858,-0.367966,-0.26489,-0.326638,-0.304604,-0.271004,-0.496136,-0.317658,-0.481954,-0.275832,-0.500692,-0.391308,-0.344172,-0.308308,-0.183228,-0.068132,-0.22986,-0.27653,-0.314448,-0.336532,-0.29239,-0.268328,-0.32497,-0.307194,-0.325842,-0.494964,-0.478168,-0.361774,0.008976,-0.311264,-0.273026,-0.254832,-0.23245,-0.186668,-0.309168,-0.279688,-0.307448,-0.290814,0.037042,-0.271486,-0.291898,-0.179236,-0.48386,0.02488,-0.472784,0.06974,-0.232704,0.064886,-0.215654,-0.189826,-0.274368,-0.110114,0.052726,-0.27213,-0.050106,0.099424,0.037066,0.09311,-0.134484,-0.461702,0.005642,0.08625,0.08095,-0.19047,0.048956,0.128882,0.065292,0.357066,-0.059756,0.115708,0.187676,0.328936,0,0.09894,0.269778,0.300462,0.159064,0.063338,0.27871,0.14589,0.1951,0.111634,0.129122,0.148712,0.174806,0.438188,0.157652,0.261846,0.407918,0.344184,0.377262,0.321092,0.354036,0.269798,0.22028,0.248166,0.230138,0.403772
65o,-0.626156,-0.626272,-0.626408,-0.635054,-0.641064,-0.655264,-0.680916,-0.278342,-0.707292,-0.280018,-0.288228,-0.24069,-0.294518,-0.242538,-0.251424,-0.287072,-0.724422,-0.280296,-0.258218,-0.295282,-0.28307,-0.30157,-0.250256,-0.285206,-0.243896,-0.259142,-0.275224,-0.30215,-0.28727,-0.415922,-0.430542,-0.248,-0.265936,-0.308438,-0.188464,-0.25138,-0.280824,-0.176658,-0.26667,-0.25153,-0.386248,-0.40629,-0.294022,-0.284642,-0.342658,-0.160588,-0.273464,-0.057594,-0.144956,-0.42032,-0.245606,-0.2875,-0.131354,-0.406206,-0.308556,-0.258936,-0.31011,-0.250842,-0.113082,-0.169108,-0.282098,-0.395776,-0.15809,-0.328246,-0.296348,-0.032782,-0.410334,-0.252928,-0.376228,-0.274476,-0.146284,-0.396712,-0.314446,-0.124024,-0.289826,-0.168246,-0.248138,-0.295634,-0.262322,-0.111278,-0.3855,-0.157228,-0.320798,-0.307604,-0.400948,-0.097644,-0.00646,-0.145422,-0.366452,-0.391928,-0.281798,-0.256308,-0.123174,-0.312594,-0.172594,-0.419004,-0.161574,-0.11043,-0.288734,-0.321472,-0.275444,-0.375938,-0.391404,-0.149768,-0.096794,-0.377196,-0.361818,-0.172886,-0.280908,-0.378744,-0.127942,-0.395986,-0.372766,-0.161866,-0.362358,-0.115196,-0.290188,-0.15006,-0.365314,-0.367934,-0.101562,-0.34652,-0.151342,-0.34541,-0.128322,-0.145372,-0.356022,-0.049912,-0.150304,-0.343446,-0.115576,-0.133566,-0.340078,-0.13835,-0.101942,0.200612,-0.337202,0.066446,-0.122894,-0.106488,-0.317462,-0.115918,-0.11094,-0.09894,0,0.210866,0.08377,-0.105378,-0.085304,0.180832,-0.092376,-0.08353,0.27258,0.125938,0.225144,0.092686,-0.076136,0.20237,-0.067414,-0.063132,0.284318,0.145432,0.195964,0.250134,-0.033856,0.300518,0.15584,0.273254,0.266998
53s,-0.611034,-0.582564,-0.582674,-0.582546,-0.590048,-0.5862,-0.590076,-0.251918,-0.607742,-0.25355,-0.255184,-0.201296,-0.262922,-0.203064,-0.204834,-0.257674,-0.630088,-0.251838,-0.213042,-0.259308,-0.257972,-0.267046,-0.206922,-0.258642,-0.201438,-0.208692,-0.6554,-0.266088,-0.25491,-0.41387,-0.25496,-0.207976,-0.216902,-0.273828,-0.220338,-0.209308,-0.252024,-0.392318,-0.21602,-0.204176,-0.391786,-0.206218,-0.261582,-0.254334,-0.280454,-0.143676,-0.22423,-0.323764,-0.168708,-0.256588,-0.201038,-0.258622,-0.36892,-0.375784,-0.267112,-0.21139,-0.2314,-0.204142,-0.088618,-0.197306,-0.251912,-0.207126,-0.354716,-0.279992,-0.264042,-0.217116,-0.255806,-0.208172,-0.34996,-0.217398,-0.124744,-0.365948,-0.276016,-0.144348,-0.257258,-0.196524,-0.201602,-0.230928,-0.214066,-0.32759,-0.20636,-0.345526,-0.280104,-0.263698,-0.25213,-0.068474,0.004532,-0.123962,-0.339852,-0.35369,-0.226638,-0.207416,-0.143582,-0.2665,-0.19449,-0.25752,-0.333912,-0.318148,-0.231316,-0.275088,-0.214138,-0.2025,-0.259832,-0.121928,-0.067708,-0.339714,-0.327172,-0.196548,-0.217452,-0.265656,-0.141496,-0.2081,-0.319514,-0.324328,-0.261548,-0.30613,-0.226562,-0.123986,-0.318356,-0.210894,-0.06562,-0.312762,-0.179186,-0.274058,-0.14372,-0.298806,-0.217092,-0.241048,-0.184212,-0.29184,-0.29646,-0.11225,-0.21274,-0.17677,-0.067846,-0.063616,-0.291408,-0.153126,-0.267384,-0.12552,-0.24515,-0.10023,-0.24854,-0.269778,-0.210866,0,-0.214374,-0.13087,-0.055666,0.165232,-0.122968,-0.068154,-0.016292,-0.097782,0.065048,-0.040412,-0.236566,0.113802,-0.042956,-0.217936,0.050104,-0.182464,0.183418,0.229314,-0.00977,0.121112,0.019632,0.162314,0.249482
63s,-0.61583,-0.61594,-0.61605,-0.624024,-0.621142,-0.62393,-0.627806,-0.272074,-0.646516,-0.273706,-0.281446,-0.22149,-0.280916,-0.223258,-0.231468,-0.280678,-0.696626,-0.275066,-0.231188,-0.288416,-0.2812,-0.287888,-0.23078,-0.282848,-0.225128,-0.23899,-0.344044,-0.295198,-0.281962,-0.24415,-0.413532,-0.231666,-0.23871,-0.294668,-0.23785,-0.23404,-0.279076,-0.387246,-0.24632,-0.232572,-0.193482,-0.390272,-0.288636,-0.282364,-0.309564,-0.155366,-0.246038,-0.326386,-0.186498,-0.403476,-0.229434,-0.285674,-0.362222,-0.22525,-0.2972,-0.239786,-0.2617,-0.233582,-0.100162,-0.21895,-0.279942,-0.379942,-0.377834,-0.306848,-0.294128,-0.23857,-0.39364,-0.236568,-0.173308,-0.248752,-0.141522,-0.224468,-0.30287,-0.166324,-0.287344,-0.218168,-0.23104,-0.259358,-0.24542,-0.352554,-0.369834,-0.368644,-0.311778,-0.295788,-0.384284,-0.08541,-0.004266,-0.14074,-0.172542,-0.22854,-0.255068,-0.23877,-0.165556,-0.303408,-0.22224,-0.372606,-0.363678,-0.343112,-0.264692,-0.311314,-0.248102,-0.360318,-0.35269,-0.144812,-0.084644,-0.21731,-0.176896,-0.216634,-0.256362,-0.35314,-0.169912,-0.348546,-0.227816,-0.34668,-0.312982,-0.338336,-0.26475,-0.139206,-0.23296,-0.327934,-0.088998,-0.165232,-0.204716,-0.226096,-0.164268,-0.326962,-0.329198,-0.126892,-0.20986,-0.17644,-0.320802,-0.132702,-0.287424,-0.202994,-0.083354,0.039462,-0.181916,-0.066134,-0.29554,-0.151868,-0.174598,-0.120684,-0.27719,-0.300462,-0.08377,0.214374,0,-0.157346,-0.07672,0.216382,-0.150028,-0.09016,0.0866,-0.017862,0.15425,0.067492,-0.26725,0.156784,-0.06401,-0.249182,0.283404,0.050104,0.239906,0.285728,-0.032486,0.206148,0.124776,0.208996,0.311778
84o,-0.719948,-0.722758,-0.720372,-0.724922,-0.730106,-0.735102,-0.82941,-0.354088,-0.425262,-0.353296,-0.358084,-0.321506,-0.363916,-0.32096,-0.32645,-0.363526,-0.412688,-0.359424,-0.333082,-0.362732,-0.515584,-0.367522,-0.331486,-0.297216,-0.328144,-0.33095,-0.399252,-0.37449,-0.36295,-0.311502,-0.292296,-0.497594,-0.336442,-0.37928,-0.492388,-0.261468,-0.501232,-0.227598,-0.343958,-0.331422,-0.276672,-0.256152,-0.374594,-0.297362,-0.39601,-0.227578,-0.34945,-0.335266,-0.46826,-0.297354,-0.482336,-0.496664,-0.183962,-0.29796,-0.390162,-0.344308,-0.36763,-0.261342,-0.18386,-0.483566,-0.288898,-0.261344,-0.210464,-0.405264,-0.48981,-0.062836,-0.294644,-0.478048,-0.262044,-0.361234,-0.210444,-0.29525,-0.478798,-0.45905,-0.307826,-0.473032,-0.252496,-0.377636,-0.471346,-0.165608,-0.258746,-0.207754,-0.491862,-0.325562,-0.290658,-0.165506,-0.054398,-0.207734,-0.259444,-0.296798,-0.460224,-0.2729,-0.448384,-0.336732,-0.466264,-0.308394,-0.2093,-0.163008,-0.474876,-0.319924,-0.291992,-0.2548,-0.319562,-0.209282,-0.162908,-0.29172,-0.261464,-0.45564,-0.303964,-0.250032,-0.441862,-0.273892,-0.302888,-0.209758,0.033158,-0.165028,-0.286478,-0.209738,-0.174744,-0.285866,-0.164926,-0.256362,-0.43134,0.060944,-0.431286,-0.203412,-0.211568,0.04362,-0.049984,-0.268334,-0.16589,-0.203392,0.09453,0.293952,-0.16579,0.235142,-0.130714,0.265956,0.020816,-0.40574,0.123926,0.022164,0.17826,-0.159064,0.105378,0.13087,0.157346,0,-0.158964,0.288446,0.369824,0.202368,0.30647,0.339674,0.15419,0.181452,0.07939,0.290678,0.08081,0.250766,0.200202,0.228496,0.215558,0.369256,0.276644,0.225222,0.254372,0.371494,0.290728
92o,-0.763984,-0.755508,-0.760312,-0.766002,-0.771186,-0.871107,-0.44679,-0.387886,-0.438678,-0.387092,-0.391882,-0.357448,-0.397712,-0.356912,-0.362404,-0.39321,-0.418214,-0.554008,-0.369034,-0.397998,-0.325392,-0.40383,-0.363488,-0.327142,-0.538572,-0.368978,-0.403134,-0.41489,-0.54181,-0.33364,-0.315378,-0.290728,-0.375608,-0.420722,-0.326386,-0.29235,-0.311402,-0.32638,-0.387324,-0.525766,-0.299112,-0.279576,-0.537372,-0.318906,-0.438162,-0.5254,-0.393954,-0.382676,-0.29091,-0.312274,-0.27557,-0.331656,-0.290812,-0.311836,-0.530614,-0.521634,-0.41287,-0.283438,-0.50337,-0.304582,-0.316244,-0.276264,-0.304576,-0.52198,-0.351526,-0.372458,-0.315146,-0.297394,-0.275822,-0.515032,-0.508248,-0.314708,-0.36906,-0.26762,-0.336114,-0.307454,-0.280912,-0.506434,-0.318782,-0.267522,-0.279702,-0.307448,-0.393048,-0.353648,-0.312202,-0.48539,-0.33649,-0.504058,-0.279262,-0.3173,-0.337654,-0.3023,-0.27106,-0.334958,-0.310044,-0.329736,-0.310038,-0.270962,-0.363542,0.008828,-0.321172,-0.276896,-0.258396,-0.49833,-0.481604,-0.312018,-0.28242,-0.3103,-0.301268,0.036894,-0.274218,-0.29577,-0.182082,-0.310292,0.006698,-0.27412,0.069626,-0.487228,0.064738,-0.219142,-0.47622,-0.2771,-0.116158,0.03538,-0.274862,-0.113648,0.099322,0.024192,0.092962,-0.13719,-0.274764,-0.050294,0.067106,0.063604,-0.465138,0.036906,0.128782,0.052418,0.118306,-0.065944,0.097424,0.356878,0.088948,-0.063338,0.085304,0.055666,0.07672,0.158964,0,0.0646,0.127606,0.354414,0.098856,0.115486,0.295254,0.325938,0.186444,0.304194,0.438204,0.155084,0.11917,0.141826,0.305412,0.129028,0.435654,0.371936,0.405014,0.38179,0.383038
